Código_UF,Estado,UF,Código_IBGE,Município,Região,Latitude,Longitude
31,Minas Gerais,MG,3150505,Pimenta,Sudeste,-20.482799,-45.798589
31,Minas Gerais,MG,3150539,Pingo-d'Água,Sudeste,-19.9766,-44.2315
31,Minas Gerais,MG,3150570,Pintópolis,Sudeste,-16.057281,-45.146697
31,Minas Gerais,MG,3150604,Piracema,Sudeste,-20.509158,-44.475446
31,Minas Gerais,MG,3150703,Pirajuba,Sudeste,-19.909089,-48.701683
31,Minas Gerais,MG,3150802,Piranga,Sudeste,-20.685,-43.3
31,Minas Gerais,MG,3150901,Piranguçu,Sudeste,-22.528023,-45.496107
31,Minas Gerais,MG,3151008,Piranguinho,Sudeste,-22.402937,-45.533895
31,Minas Gerais,MG,3151107,Pirapetinga,Sudeste,-21.656903,-42.345955
31,Minas Gerais,MG,3151206,Pirapora,Sudeste,-17.349376,-44.95079
31,Minas Gerais,MG,3151305,Piraúba,Sudeste,-21.276945,-43.025834
31,Minas Gerais,MG,3151404,Pitangui,Sudeste,-19.682223,-44.890555
31,Minas Gerais,MG,3151503,Piumhi,Sudeste,-20.467526,-45.957613
31,Minas Gerais,MG,3151602,Planura,Sudeste,-20.136858,-48.706682
31,Minas Gerais,MG,3151701,Poço Fundo,Sudeste,-21.780834,-45.965
31,Minas Gerais,MG,3151800,Poços de Caldas,Sudeste,-21.790032,-46.564793
31,Minas Gerais,MG,3151909,Pocrane,Sudeste,-19.619275,-41.636531
31,Minas Gerais,MG,3152006,Pompéu,Sudeste,-19.218611,-45.002778
31,Minas Gerais,MG,3152105,Ponte Nova,Sudeste,-20.416435,-42.90878
31,Minas Gerais,MG,3152131,Ponto Chique,Sudeste,-16.632891,-45.063746
31,Minas Gerais,MG,3152170,Ponto dos Volantes,Sudeste,-16.75275,-41.503959
31,Minas Gerais,MG,3152204,Porteirinha,Sudeste,-15.742089,-43.028605
31,Minas Gerais,MG,3152303,Porto Firme,Sudeste,-20.672778,-43.084444
31,Minas Gerais,MG,3152402,Poté,Sudeste,-17.807495,-41.789246
31,Minas Gerais,MG,3152501,Pouso Alegre,Sudeste,-22.234386,-45.932724
31,Minas Gerais,MG,3152600,Pouso Alto,Sudeste,-22.193889,-44.972778
31,Minas Gerais,MG,3152709,Prados,Sudeste,-21.057294,-44.078878
31,Minas Gerais,MG,3152808,Prata,Sudeste,-19.307222,-48.923889
31,Minas Gerais,MG,3152907,Pratápolis,Sudeste,-20.744722,-46.861111
31,Minas Gerais,MG,3153004,Pratinha,Sudeste,-19.753042,-46.38241
31,Minas Gerais,MG,3153103,Presidente Bernardes,Sudeste,-20.768547,-43.187724
31,Minas Gerais,MG,3153202,Presidente Juscelino,Sudeste,-18.638803,-44.060442
31,Minas Gerais,MG,3153301,Presidente Kubitschek,Sudeste,-18.614167,-43.561667
31,Minas Gerais,MG,3153400,Presidente Olegário,Sudeste,-18.415,-46.419723
31,Minas Gerais,MG,3153509,Alto Jequitibá,Sudeste,-20.423611,-41.966111
31,Minas Gerais,MG,3153608,Prudente de Morais,Sudeste,-19.4825,-44.155556
31,Minas Gerais,MG,3153707,Quartel Geral,Sudeste,-19.273067,-45.557001
31,Minas Gerais,MG,3153806,Queluzito,Sudeste,-20.739722,-43.884444
31,Minas Gerais,MG,3153905,Raposos,Sudeste,-19.967223,-43.804167
31,Minas Gerais,MG,3154002,Raul Soares,Sudeste,-20.102222,-42.451944
31,Minas Gerais,MG,3154101,Recreio,Sudeste,-19.964647,-43.96017
31,Minas Gerais,MG,3154150,Reduto,Sudeste,-20.244253,-41.983997
31,Minas Gerais,MG,3154200,Resende Costa,Sudeste,-20.921945,-44.237777
31,Minas Gerais,MG,3154309,Resplendor,Sudeste,-19.325441,-41.255462
31,Minas Gerais,MG,3154408,Ressaquinha,Sudeste,-21.063056,-43.762778
31,Minas Gerais,MG,3154457,Riachinho,Sudeste,-16.221245,-45.999731
31,Minas Gerais,MG,3154507,Riacho dos Machados,Sudeste,-16.006667,-43.049166
31,Minas Gerais,MG,3154606,Ribeirão das Neves,Sudeste,-19.76729,-44.087544
31,Minas Gerais,MG,3154705,Ribeirão Vermelho,Sudeste,-21.188194,-45.062763
31,Minas Gerais,MG,3154804,Rio Acima,Sudeste,-20.0875,-43.789166
31,Minas Gerais,MG,3154903,Rio Casca,Sudeste,-20.225834,-42.651389
31,Minas Gerais,MG,3155009,Rio Doce,Sudeste,-20.244797,-42.897043
31,Minas Gerais,MG,3155108,Rio do Prado,Sudeste,-16.608385,-40.571583
31,Minas Gerais,MG,3155207,Rio Espera,Sudeste,-20.857176,-43.472934
31,Minas Gerais,MG,3155306,Rio Manso,Sudeste,-20.265079,-44.309028
31,Minas Gerais,MG,3155405,Rio Novo,Sudeste,-21.475319,-43.125081
31,Minas Gerais,MG,3155504,Rio Paranaíba,Sudeste,-19.196447,-46.241026
31,Minas Gerais,MG,3155603,Rio Pardo de Minas,Sudeste,-15.615564,-42.546187
31,Minas Gerais,MG,3155702,Rio Piracicaba,Sudeste,-19.928889,-43.173889
31,Minas Gerais,MG,3155801,Rio Pomba,Sudeste,-21.275,-43.178889
31,Minas Gerais,MG,3155900,Rio Preto,Sudeste,-22.089444,-43.8275
31,Minas Gerais,MG,3156007,Rio Vermelho,Sudeste,-18.293611,-43.008056
31,Minas Gerais,MG,3156106,Ritápolis,Sudeste,-21.025005,-44.318657
31,Minas Gerais,MG,3156205,Rochedo de Minas,Sudeste,-21.629599,-43.021008
31,Minas Gerais,MG,3156304,Rodeiro,Sudeste,-21.200278,-42.865
31,Minas Gerais,MG,3156403,Romaria,Sudeste,-20.506538,-43.862796
31,Minas Gerais,MG,3156452,Rosário da Limeira,Sudeste,-20.9786,-42.5119
31,Minas Gerais,MG,3156502,Rubelita,Sudeste,-16.406749,-42.262362
31,Minas Gerais,MG,3156601,Rubim,Sudeste,-16.375447,-40.538242
31,Minas Gerais,MG,3156700,Sabará,Sudeste,-19.890037,-43.810792
31,Minas Gerais,MG,3156809,Sabinópolis,Sudeste,-18.665684,-43.083044
31,Minas Gerais,MG,3156908,Sacramento,Sudeste,-19.865285,-47.440275
31,Minas Gerais,MG,3157005,Salinas,Sudeste,-16.169907,-42.291037
31,Minas Gerais,MG,3157104,Salto da Divisa,Sudeste,-15.998424,-39.948798
31,Minas Gerais,MG,3157203,Santa Bárbara,Sudeste,-19.959444,-43.415278
31,Minas Gerais,MG,3157252,Santa Bárbara do Leste,Sudeste,-19.978334,-42.140555
31,Minas Gerais,MG,3157278,Santa Bárbara do Monte Verde,Sudeste,-21.957815,-43.702495
31,Minas Gerais,MG,3157302,Santa Bárbara do Tugúrio,Sudeste,-21.245298,-43.553774
31,Minas Gerais,MG,3157336,Santa Cruz de Minas,Sudeste,-21.120536,-44.227261
31,Minas Gerais,MG,3157377,Santa Cruz de Salinas,Sudeste,-16.09724,-41.747433
31,Minas Gerais,MG,3157401,Santa Cruz do Escalvado,Sudeste,-20.235574,-42.814232
31,Minas Gerais,MG,3157500,Santa Efigênia de Minas,Sudeste,-18.827575,-42.440073
31,Minas Gerais,MG,3157609,Santa Fé de Minas,Sudeste,-16.689174,-45.413983
31,Minas Gerais,MG,3157658,Santa Helena de Minas,Sudeste,-16.938913,-40.682506
31,Minas Gerais,MG,3157708,Santa Juliana,Sudeste,-19.308611,-47.525
31,Minas Gerais,MG,3157807,Santa Luzia,Sudeste,-19.77021,-43.850529
31,Minas Gerais,MG,3157906,Santa Margarida,Sudeste,-19.9725,-44.0208
31,Minas Gerais,MG,3158003,Santa Maria de Itabira,Sudeste,-19.448345,-43.116782
31,Minas Gerais,MG,3158102,Santa Maria do Salto,Sudeste,-16.249355,-40.14845
31,Minas Gerais,MG,3158201,Santa Maria do Suaçuí,Sudeste,-18.189478,-42.418845
31,Minas Gerais,MG,3158300,Santana da Vargem,Sudeste,-21.249172,-45.506819
31,Minas Gerais,MG,3158409,Santana de Cataguases,Sudeste,-21.287146,-42.556975
31,Minas Gerais,MG,3158508,Santana de Pirapama,Sudeste,-19.0075,-44.040833
31,Minas Gerais,MG,3158607,Santana do Deserto,Sudeste,-21.95,-43.166667
31,Minas Gerais,MG,3158706,Santana do Garambéu,Sudeste,-21.601389,-44.104167
31,Minas Gerais,MG,3158805,Santana do Jacaré,Sudeste,-20.902371,-45.127419
31,Minas Gerais,MG,3158904,Santana do Manhuaçu,Sudeste,-20.1075,-41.925556
31,Minas Gerais,MG,3158953,Santana do Paraíso,Sudeste,-19.365291,-42.549483
31,Minas Gerais,MG,3159001,Santana do Riacho,Sudeste,-19.168611,-43.714444
31,Minas Gerais,MG,3159100,Santana dos Montes,Sudeste,-20.787573,-43.691038
31,Minas Gerais,MG,3159209,Santa Rita de Caldas,Sudeste,-22.028889,-46.336944
31,Minas Gerais,MG,3159308,Santa Rita de Jacutinga,Sudeste,-22.155688,-44.094135
31,Minas Gerais,MG,3159357,Santa Rita de Minas,Sudeste,-19.87454,-42.132512
31,Minas Gerais,MG,3159407,Santa Rita de Ibitipoca,Sudeste,-21.5625,-43.914722
31,Minas Gerais,MG,3159506,Santa Rita do Itueto,Sudeste,-19.357672,-41.380149
31,Minas Gerais,MG,3159605,Santa Rita do Sapucaí,Sudeste,-22.248697,-45.706451
31,Minas Gerais,MG,3159704,Santa Rosa da Serra,Sudeste,-19.527199,-45.965987
31,Minas Gerais,MG,3159803,Santa Vitória,Sudeste,-18.846572,-50.129282
31,Minas Gerais,MG,3159902,Santo Antônio do Amparo,Sudeste,-20.941339,-44.91874
31,Minas Gerais,MG,3160009,Santo Antônio do Aventureiro,Sudeste,-21.757905,-42.815566
31,Minas Gerais,MG,3160108,Santo Antônio do Grama,Sudeste,-20.314444,-42.608611
31,Minas Gerais,MG,3160207,Santo Antônio do Itambé,Sudeste,-18.465642,-43.305993
31,Minas Gerais,MG,3160306,Santo Antônio do Jacinto,Sudeste,-16.533611,-40.176111
31,Minas Gerais,MG,3160405,Santo Antônio do Monte,Sudeste,-20.086944,-45.290555
31,Minas Gerais,MG,3160454,Santo Antônio do Retiro,Sudeste,-15.342642,-42.622394
31,Minas Gerais,MG,3160504,Santo Antônio do Rio Abaixo,Sudeste,-19.228036,-43.253215
31,Minas Gerais,MG,3160603,Santo Hipólito,Sudeste,-18.297396499999998,-44.2223185
31,Minas Gerais,MG,3160702,Santos Dumont,Sudeste,-21.455867,-43.552211
31,Minas Gerais,MG,3160801,São Bento Abade,Sudeste,-21.581608,-45.075923
31,Minas Gerais,MG,3160900,São Brás do Suaçuí,Sudeste,-20.625,-43.948889
31,Minas Gerais,MG,3160959,São Domingos das Dores,Sudeste,-19.528194,-42.013224
31,Minas Gerais,MG,3161007,São Domingos do Prata,Sudeste,-19.867108,-42.965832
31,Minas Gerais,MG,3161056,São Félix de Minas,Sudeste,-18.5906,-41.4861
31,Minas Gerais,MG,3161106,São Francisco,Sudeste,-19.8787,-43.958
31,Minas Gerais,MG,3161205,São Francisco de Paula,Sudeste,-20.709829,-44.981749
31,Minas Gerais,MG,3161304,São Francisco de Sales,Sudeste,-19.863056,-49.773889
31,Minas Gerais,MG,3161403,São Francisco do Glória,Sudeste,-20.790069,-42.267964
31,Minas Gerais,MG,3161502,São Geraldo,Sudeste,-19.8999,-43.9017
31,Minas Gerais,MG,3161601,São Geraldo da Piedade,Sudeste,-18.844951,-42.288634
31,Minas Gerais,MG,3161650,São Geraldo do Baixio,Sudeste,-18.916701,-41.361382
31,Minas Gerais,MG,3161700,São Gonçalo do Abaeté,Sudeste,-18.34203,-45.834112
31,Minas Gerais,MG,3161809,São Gonçalo do Pará,Sudeste,-19.982778,-44.859167
31,Minas Gerais,MG,3161908,São Gonçalo do Rio Abaixo,Sudeste,-19.825204,-43.362126
31,Minas Gerais,MG,3162005,São Gonçalo do Sapucaí,Sudeste,-21.890524,-45.593594
31,Minas Gerais,MG,3162104,São Gotardo,Sudeste,-19.316884,-46.04766
31,Minas Gerais,MG,3162203,São João Batista do Glória,Sudeste,-20.641391,-46.505287
31,Minas Gerais,MG,3162252,São João da Lagoa,Sudeste,-16.851502,-44.346062
31,Minas Gerais,MG,3162302,São João da Mata,Sudeste,-21.931174,-45.928716
31,Minas Gerais,MG,3162401,São João da Ponte,Sudeste,-15.92833,-44.007804
31,Minas Gerais,MG,3162450,São João das Missões,Sudeste,-14.880877,-44.082952
31,Minas Gerais,MG,3162500,São João del Rei,Sudeste,-21.133575,-44.258809
31,Minas Gerais,MG,3162559,São João do Manhuaçu,Sudeste,-20.394136000000003,-42.150304500000004
31,Minas Gerais,MG,3162575,São João do Manteninha,Sudeste,-18.722929,-41.161528
31,Minas Gerais,MG,3162609,São João do Oriente,Sudeste,-19.340877,-42.155079
31,Minas Gerais,MG,3162658,São João do Pacuí,Sudeste,-16.537448,-44.530938
31,Minas Gerais,MG,3162708,São João do Paraíso,Sudeste,-15.31397975,-42.014852250000004
31,Minas Gerais,MG,3162807,São João Evangelista,Sudeste,-18.548023,-42.765289
31,Minas Gerais,MG,3162906,São João Nepomuceno,Sudeste,-21.535916,-43.015143
31,Minas Gerais,MG,3162922,São Joaquim de Bicas,Sudeste,-20.048905,-44.273169
31,Minas Gerais,MG,3162948,São José da Barra,Sudeste,-20.71807,-46.312507
31,Minas Gerais,MG,3162955,São José da Lapa,Sudeste,-19.698855,-43.958319
31,Minas Gerais,MG,3163003,São José da Safira,Sudeste,-18.324167,-42.143333
31,Minas Gerais,MG,3163102,São José da Varginha,Sudeste,-19.708729,-44.557781
31,Minas Gerais,MG,3163201,São José do Alegre,Sudeste,-22.32903,-45.525940500000004
31,Minas Gerais,MG,3163300,São José do Divino,Sudeste,-18.481045,-41.389483
31,Minas Gerais,MG,3163409,São José do Goiabal,Sudeste,-19.925098,-42.708316
31,Minas Gerais,MG,3163508,São José do Jacuri,Sudeste,-18.277309,-42.671437
31,Minas Gerais,MG,3163607,São José do Mantimento,Sudeste,-20.003958,-41.745806
31,Minas Gerais,MG,3163706,São Lourenço,Sudeste,-22.116389,-45.054167
31,Minas Gerais,MG,3163805,São Miguel do Anta,Sudeste,-20.706537,-42.71954
31,Minas Gerais,MG,3163904,São Pedro da União,Sudeste,-21.13164,-46.617534
31,Minas Gerais,MG,3164001,São Pedro dos Ferros,Sudeste,-20.170107,-42.52366
31,Minas Gerais,MG,3164100,São Pedro do Suaçuí,Sudeste,-18.365556,-42.602778
31,Minas Gerais,MG,3164209,São Romão,Sudeste,-19.945453,-43.938376
31,Minas Gerais,MG,3164308,São Roque de Minas,Sudeste,-20.245277,-46.365833
31,Minas Gerais,MG,3164407,São Sebastião da Bela Vista,Sudeste,-22.159167,-45.754167
31,Minas Gerais,MG,3164431,São Sebastião da Vargem Alegre,Sudeste,-21.071613,-42.637138
31,Minas Gerais,MG,3164472,São Sebastião do Anta,Sudeste,-19.497259,-41.983428
31,Minas Gerais,MG,3164506,São Sebastião do Maranhão,Sudeste,-18.083611,-42.571389
31,Minas Gerais,MG,3164605,São Sebastião do Oeste,Sudeste,-20.274723,-45.003611
31,Minas Gerais,MG,3164704,São Sebastião do Paraíso,Sudeste,-20.912433,-46.98233
31,Minas Gerais,MG,3164803,São Sebastião do Rio Preto,Sudeste,-19.292341,-43.175854
31,Minas Gerais,MG,3164902,São Sebastião do Rio Verde,Sudeste,-22.217475,-44.978331
31,Minas Gerais,MG,3165008,São Tiago,Sudeste,-20.913056,-44.509167
31,Minas Gerais,MG,3165107,São Tomás de Aquino,Sudeste,-20.784414,-47.097717
31,Minas Gerais,MG,3165206,São Tomé das Letras,Sudeste,-21.6880394,-45.2475848
31,Minas Gerais,MG,3165305,São Vicente de Minas,Sudeste,-21.703333,-44.443889
31,Minas Gerais,MG,3165404,Sapucaí-Mirim,Sudeste,-22.748001,-45.742765
31,Minas Gerais,MG,3165503,Sardoá,Sudeste,-18.781716,-42.365276
31,Minas Gerais,MG,3165537,Sarzedo,Sudeste,-20.0353,-44.1453
31,Minas Gerais,MG,3165552,Setubinha,Sudeste,-17.600138,-42.162027
31,Minas Gerais,MG,3165560,Sem-Peixe,Sudeste,-20.101541,-42.84083
31,Minas Gerais,MG,3165578,Senador Amaral,Sudeste,-22.5875,-46.176667
31,Minas Gerais,MG,3165602,Senador Cortes,Sudeste,-21.801345,-42.945154
31,Minas Gerais,MG,3165701,Senador Firmino,Sudeste,-20.91697,-43.100124
31,Minas Gerais,MG,3165800,Senador José Bento,Sudeste,-22.164198,-46.178586
31,Minas Gerais,MG,3165909,Senador Modestino Gonçalves,Sudeste,-17.94966,-43.225768
31,Minas Gerais,MG,3166006,Senhora de Oliveira,Sudeste,-20.793889,-43.344166
31,Minas Gerais,MG,3166105,Senhora do Porto,Sudeste,-18.890578,-43.084489
31,Minas Gerais,MG,3166204,Senhora dos Remédios,Sudeste,-21.028056,-43.582778
31,Minas Gerais,MG,3166303,Sericita,Sudeste,-20.473379,-42.48414
31,Minas Gerais,MG,3166402,Seritinga,Sudeste,-21.909695,-44.521606
31,Minas Gerais,MG,3166501,Serra Azul de Minas,Sudeste,-18.362204,-43.17021
31,Minas Gerais,MG,3166600,Serra da Saudade,Sudeste,-19.440429,-45.793129
31,Minas Gerais,MG,3166709,Serra dos Aimorés,Sudeste,-17.785152,-40.246074
31,Minas Gerais,MG,3166808,Serra do Salitre,Sudeste,-19.110184,-46.680986
31,Minas Gerais,MG,3166907,Serrania,Sudeste,-21.548333,-46.039722
31,Minas Gerais,MG,3166956,Serranópolis de Minas,Sudeste,-15.810935,-42.871182
31,Minas Gerais,MG,3167004,Serranos,Sudeste,-21.890277,-44.509444
31,Minas Gerais,MG,3167103,Serro,Sudeste,-18.604444,-43.379445
31,Minas Gerais,MG,3167202,Sete Lagoas,Sudeste,-19.466111,-44.246944
31,Minas Gerais,MG,3167301,Silveirânia,Sudeste,-21.158611,-43.215556
31,Minas Gerais,MG,3167400,Silvianópolis,Sudeste,-22.029723,-45.835277
31,Minas Gerais,MG,3167509,Simão Pereira,Sudeste,-21.963611,-43.311667
31,Minas Gerais,MG,3167608,Simonésia,Sudeste,-20.123384,-42.002429
31,Minas Gerais,MG,3167707,Sobrália,Sudeste,-19.240068,-42.096525
31,Minas Gerais,MG,3167806,Soledade de Minas,Sudeste,-22.060308,-45.044806
31,Minas Gerais,MG,3167905,Tabuleiro,Sudeste,-21.359221,-43.247913
31,Minas Gerais,MG,3168002,Taiobeiras,Sudeste,-15.808084,-42.227021
31,Minas Gerais,MG,3168051,Taparuba,Sudeste,-19.762102,-41.614796
31,Minas Gerais,MG,3168101,Tapira,Sudeste,-19.9225,-46.823056
31,Minas Gerais,MG,3168200,Tapiraí,Sudeste,-19.888279,-46.020274
31,Minas Gerais,MG,3168309,Taquaraçu de Minas,Sudeste,-19.669445,-43.687777
31,Minas Gerais,MG,3168408,Tarumirim,Sudeste,-19.281861,-42.007041
31,Minas Gerais,MG,3168507,Teixeiras,Sudeste,-21.7909,-43.3623
31,Minas Gerais,MG,3168606,Teófilo Otoni,Sudeste,-17.857927,-41.508153
31,Minas Gerais,MG,3168705,Timóteo,Sudeste,-19.577139,-42.643611
31,Minas Gerais,MG,3168804,Tiradentes,Sudeste,-21.110469,-44.174294
31,Minas Gerais,MG,3168903,Tiros,Sudeste,-19.003889,-45.963611
31,Minas Gerais,MG,3169000,Tocantins,Sudeste,-21.173887,-43.020721
31,Minas Gerais,MG,3169059,Tocos do Moji,Sudeste,-22.371078,-46.096664
31,Minas Gerais,MG,3169109,Toledo,Sudeste,-22.743397,-46.373504
31,Minas Gerais,MG,3169208,Tombos,Sudeste,-20.910556,-42.026389
31,Minas Gerais,MG,3169307,Três Corações,Sudeste,-21.695625,-45.254368
31,Minas Gerais,MG,3169356,Três Marias,Sudeste,-18.204795,-45.247289
31,Minas Gerais,MG,3169406,Três Pontas,Sudeste,-21.368622,-45.512294
31,Minas Gerais,MG,3169505,Tumiritinga,Sudeste,-18.976946,-41.645851
31,Minas Gerais,MG,3169604,Tupaciguara,Sudeste,-18.593212,-48.699901
31,Minas Gerais,MG,3169703,Turmalina,Sudeste,-17.286102,-42.731257
31,Minas Gerais,MG,3169802,Turvolândia,Sudeste,-21.875556,-45.786944
31,Minas Gerais,MG,3169901,Ubá,Sudeste,-21.12,-42.942777
31,Minas Gerais,MG,3170008,Ubaí,Sudeste,-16.2925,-44.782384
31,Minas Gerais,MG,3170057,Ubaporanga,Sudeste,-19.6357925,-42.1069165
31,Minas Gerais,MG,3170107,Uberaba,Sudeste,-19.750833,-47.936666
31,Minas Gerais,MG,3170206,Uberlândia,Sudeste,-18.918804,-48.276784
31,Minas Gerais,MG,3170305,Umburatiba,Sudeste,-17.254806,-40.570806
31,Minas Gerais,MG,3170404,Unaí,Sudeste,-16.362877,-46.892413
31,Minas Gerais,MG,3170438,União de Minas,Sudeste,-19.5306,-50.335
31,Minas Gerais,MG,3170479,Uruana de Minas,Sudeste,-16.0628,-46.2556
31,Minas Gerais,MG,3170503,Urucânia,Sudeste,-20.350833,-42.739444
31,Minas Gerais,MG,3170529,Urucuia,Sudeste,-16.126699,-45.739305
31,Minas Gerais,MG,3170578,Vargem Alegre,Sudeste,-19.607041,-42.299792
31,Minas Gerais,MG,3170602,Vargem Bonita,Sudeste,-20.3279195,-46.367264000000006
31,Minas Gerais,MG,3170651,Vargem Grande do Rio Pardo,Sudeste,-15.402741,-42.311441
31,Minas Gerais,MG,3170701,Varginha,Sudeste,-21.556591,-45.434067
31,Minas Gerais,MG,3170750,Varjão de Minas,Sudeste,-18.379147,-46.030627
31,Minas Gerais,MG,3170800,Várzea da Palma,Sudeste,-17.598333,-44.731709
31,Minas Gerais,MG,3170909,Varzelândia,Sudeste,-15.701667,-44.027223
31,Minas Gerais,MG,3171006,Vazante,Sudeste,-17.989611,-46.90039
31,Minas Gerais,MG,3171030,Verdelândia,Sudeste,-15.592626,-43.60847
31,Minas Gerais,MG,3171071,Veredinha,Sudeste,-17.394584,-42.738393
31,Minas Gerais,MG,3171105,Veríssimo,Sudeste,-19.668082,-48.308771
31,Minas Gerais,MG,3171154,Vermelho Novo,Sudeste,-20.035606,-42.267148
31,Minas Gerais,MG,3171204,Vespasiano,Sudeste,-19.694096,-43.918652
31,Minas Gerais,MG,3171303,Viçosa,Sudeste,-20.753859,-42.881589
31,Minas Gerais,MG,3171402,Vieiras,Sudeste,-21.78457,-43.360476
31,Minas Gerais,MG,3171501,Mathias Lobato,Sudeste,-18.576046,-41.915545
31,Minas Gerais,MG,3171600,Virgem da Lapa,Sudeste,-16.807155,-42.337646
31,Minas Gerais,MG,3171709,Virgínia,Sudeste,-22.333333,-45.091666
31,Minas Gerais,MG,3171808,Virginópolis,Sudeste,-18.822612,-42.705397
31,Minas Gerais,MG,3171907,Virgolândia,Sudeste,-18.475966,-42.308628
31,Minas Gerais,MG,3172004,Visconde do Rio Branco,Sudeste,-21.01,-42.840833
31,Minas Gerais,MG,3172103,Volta Grande,Sudeste,-21.770834,-42.539166
31,Minas Gerais,MG,3172202,Wenceslau Braz,Sudeste,-22.534237,-45.361474
32,Espirito Santo,ES,3200102,Afonso Cláudio,Sudeste,-20.077841,-41.12606
32,Espirito Santo,ES,3200136,Águia Branca,Sudeste,-18.984726,-40.739184
32,Espirito Santo,ES,3200169,Água Doce do Norte,Sudeste,-18.54822,-40.979012
32,Espirito Santo,ES,3200201,Alegre,Sudeste,-20.762579,-41.531889
32,Espirito Santo,ES,3200300,Alfredo Chaves,Sudeste,-20.635651,-40.748442
32,Espirito Santo,ES,3200359,Alto Rio Novo,Sudeste,-19.057721,-41.017152
32,Espirito Santo,ES,3200409,Anchieta,Sudeste,-20.805767,-40.645456
32,Espirito Santo,ES,3200508,Apiacá,Sudeste,-21.152272,-41.569297
